欣赏频道,#genre#
汕尾文化电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.187:5146
江门综合电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.201:5146
江门侨乡电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.202:5146
江门教育电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.203:5146
HZTV-壹电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.232:5146
HZTV-贰电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.233:5146
珠海_壹_电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.155:5146
珠海_贰_电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.154:5146
肇庆综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.1:5146
肇庆生活电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.2:5146
河源综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.213:5146
河源公共电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.214:5146
清远新闻电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.33:5146
清远文旅电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.34:5146
云浮综合电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.253:5146
云浮文旅电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.254:5146
茂名综合电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.206:5146
茂名公共电信,http://rustdesk.szsun.xyz:8088/udp/239.77.0.207:5146
汕头综合电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.130:5146
汕头经济电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.131:5146
汕头文旅电信,http://rustdesk.szsun.xyz:8088/udp/239.77.1.132:5146
佛山公共电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.53:5146
佛山南海电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.54:5146
佛山顺德电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.55:5146
佛山影视电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.56:5146
佛山综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.57:5146
东莞新闻电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.104:5146
东莞资讯电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.105:5146
中山综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.62:5146
香山文化电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.63:5146
中山教育电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.64:5146
徐闻综合电信,http://rustdesk.szsun.xyz:8088/udp/239.253.43.65:5146
佛山公共频道,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海频道,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德频道,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明频道,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水频道,http://php.jdshipin.com:8880/fstv.php?id=fsss
南国都市频道,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
番禺电视频道,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
河源综合频道,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
视觉效果,#genre#
3D-1视觉效果,https://vd3.bdstatic.com/mda-mfnc43q5ngnzua6p/sc/cae_h264/1624437508830556235/mda-mfnc43q5ngnzua6p.mp4
3D-2视觉效果,https://vd2.bdstatic.com/mda-kfhr50vjwtmttwxc/v1-cae/sc/mda-kfhr50vjwtmttwxc.mp4
3D-3视觉效果,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/1080p/cae_h264/1618549960/mda-mdfijn4crxseyky0.mp4
3D-4视觉效果,https://vd2.bdstatic.com/mda-kmtfv6y5gctpa35w/sc/mda-kmtfv6y5gctpa35w.mp4
3D-5视觉效果,https://vd3.bdstatic.com/mda-kksk814vwc1m06av/sc/mda-kksk814vwc1m06av.mp4
3D大片频视觉,https://vd2.bdstatic.com/mda-ki2cvyhz79rw40wg/v1-cae/sc/mda-ki2cvyhz79rw40wg.mp4
3D电影频视觉,https://vd3.bdstatic.com/mda-kj0kfvyty9dk9nk0/v1-cae/sc/mda-kj0kfvyty9dk9nk0.mp4
3D裸眼-1视觉,https://vd2.bdstatic.com/mda-kka520dkkf8mrujz/sc/mda-kka520dkkf8mrujz.mp4
3D裸眼-2视觉,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/sc/mda-mdfijn4crxseyky0.mp4
长津湖频视觉,https://vd3.bdstatic.com/mda-mgq3kek3j2cr07w7/sc/cae_h264_nowatermark/1627180666806871183/mda-mgq3kek3j2cr07w7.mp4
终结者频视觉,https://vd3.bdstatic.com/mda-jk1hupziz0524rq1/mda-jk1hupziz0524rq1.mp4
3D投影-1视觉,https://vd4.bdstatic.com/mda-ncuizu4wfrjswzxp/720p/h264_delogo/1648560283895563574/mda-ncuizu4wfrjswzxp.mp4
3D投影-2视觉,https://vd4.bdstatic.com/mda-ncuiyrw7qj9x5w3z/720p/h264_delogo/1648560203494563586/mda-ncuiyrw7qj9x5w3z.mp4
功夫之王视觉,https://vdse.bdstatic.com//92bd4a8082ab3cb7e96e1d852bc0d5f4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-05-07T19%3A35%3A37Z%2F-1%2Fhost%2Fbac03dc21a0ea989035da20433039cdcc82efc3a5773df7c4dbcf4d6b6d62443
龙腾虎跃视觉,https://vd2.bdstatic.com/mda-nb48vhn84vq41zf3/1080p/cae_h264_delogo/1644042257215201305/mda-nb48vhn84vq41zf3.mp4
视觉艺术视觉,https://vd2.bdstatic.com/mda-ncj8cwfhcr4zyrfd/sc/cae_h264_delogo/1647755833056552862/mda-ncj8cwfhcr4zyrfd.mp4
东京新宿视觉,https://vd4.bdstatic.com/mda-na6metzpvv5xqh6h/1080p/cae_h264/1641623274673701803/mda-na6metzpvv5xqh6h.mp4
生物多样视觉,https://vd3.bdstatic.com/mda-ne6irx2irbjbbr6v/sc/cae_h264/1651932935194074079/mda-ne6irx2irbjbbr6v.mp4
艺术科技视觉,https://vd3.bdstatic.com/mda-ncrw9pciw60jymyd/sc/cae_h264_delogo/1648329992683725458/mda-ncrw9pciw60jymyd.mp4
变形金刚视觉,https://vd3.bdstatic.com/mda-khb9j4g6c25biyqj/v1-cae/1080p/mda-khb9j4g6c25biyqj.mp4
变形金刚UHD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/720p/h264_delogo/1649341231263414752/mda-nd6k8tnavw6sj0a5.mp4
变形金刚_LD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/1080p/cae_h264_delogo/1649341416696755483/mda-nd6k8tnavw6sj0a5.mp4
变形金刚_2K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/qhd/cae_h264_delogo/1649341416716222901/mda-nd6k8tnavw6sj0a5.mp4
变形金刚_4K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/uhd/cae_h264_delogo/1649341416749683469/mda-nd6k8tnavw6sj0a5.mp4
X战警黑凤凰,https://vd2.bdstatic.com/mda-jetjizur4bnmfux8/hd/mda-jetjizur4bnmfux8.mp4
Dreamcatcher,https://vd3.bdstatic.com/mda-mbiqgzsnfeyv74y6/v1-cae/1080p/mda-mbiqgzsnfeyv74y6.mp4
体育频特,#genre#
Astro Premier League 1,https://smart.pendy.dpdns.org/Smart.php?id=go_assp1
Astro EPL 1 backup,https://smart.pendy.dpdns.org/Smart.php?id=go_assp1x
Astro Premier League 2,https://smart.pendy.dpdns.org/Smart.php?id=go_assp2
Astro Grandstand,https://smart.pendy.dpdns.org/Smart.php?id=go_assp3
Astro Football,https://smart.pendy.dpdns.org/Smart.php?id=go_assp4
Astro Sports Plus,https://smart.pendy.dpdns.org/Smart.php?id=go_sportsplus
Astro Badminton 1,https://smart.pendy.dpdns.org/Smart.php?id=go_badminton1
Astro Badminton 2,https://smart.pendy.dpdns.org/Smart.php?id=go_badminton2
Astro W-Sports,https://smart.pendy.dpdns.org/Smart.php?id=go_assp5
Supersports 1,https://smart.pendy.dpdns.org/Smart.php?id=Assp1
Supersports 2,https://smart.pendy.dpdns.org/Smart.php?id=Assp2
Supersports 3,https://smart.pendy.dpdns.org/Smart.php?id=Assp3
Supersports 4,https://smart.pendy.dpdns.org/Smart.php?id=Assp4
WWE,https://smart.pendy.dpdns.org/Smart.php?id=Wwe
Fight Sports,https://smart.pendy.dpdns.org/Smart.php?id=Fs
NBA TV,https://smart.pendy.dpdns.org/Smart.php?id=Nba
Astro Cricket,https://smart.pendy.dpdns.org/Smart.php?id=Acricket
Astro Golf,https://smart.pendy.dpdns.org/Smart.php?id=Agolf
Tnt Sports 1,https://smart.pendy.dpdns.org/Smart.php?id=6fac0aaead
TNT Sports 2,https://smart.pendy.dpdns.org/Smart.php?id=d9a76a79cc
TNT Sports 3,https://smart.pendy.dpdns.org/Smart.php?id=5fea4d73db
TNT Sports 4,https://smart.pendy.dpdns.org/Smart.php?id=tntsport4
Sony Ten 1,https://smart.pendy.dpdns.org/Smart.php?id=ten1_raj
Sony Ten 2,https://smart.pendy.dpdns.org/Smart.php?id=ten2_raj
Sony Ten 3,https://smart.pendy.dpdns.org/Smart.php?id=ten3_raj
SPOTV 1 HD,https://smart.pendy.dpdns.org/Smart.php?id=go_spotv
SPO TV 2,https://smart.pendy.dpdns.org/Smart.php?id=go_spotv2
Skysports F1,https://smart.pendy.dpdns.org/Smart.php?id=tiankongf1
Skysports Cricket,https://smart.pendy.dpdns.org/Smart.php?id=tiankongcricket
Skysports EPL,https://smart.pendy.dpdns.org/Smart.php?id=tiankongepl
Skysports Main Event,https://smart.pendy.dpdns.org/Smart.php?id=tiankongmain
Skysports News,https://smart.pendy.dpdns.org/Smart.php?id=tiankongnews
Skysports Mix,https://smart.pendy.dpdns.org/Smart.php?id=tiankongmix
爱尔达体育2台,https://smart.pendy.dpdns.org/Smart.php?id=eltasport2_twn
爱尔达体育3台,https://smart.pendy.dpdns.org/Smart.php?id=eltasport3_twn
Rugby Pass TV,https://smart.pendy.dpdns.org/Smart.php?id=Rugbypasstv
RTM Sports HD,https://smart.pendy.dpdns.org/Smart.php?id=Rtmsport
Arena,https://smart.pendy.dpdns.org/Smart.php?id=Arena
Arena 2,https://smart.pendy.dpdns.org/Smart.php?id=Arena2
BolaArena 1,https://smart.pendy.dpdns.org/Smart.php?id=Bolaarena1
BolaArena 2,https://smart.pendy.dpdns.org/Smart.php?id=Bolaarena2
Astro Beinsports 1,https://smart.pendy.dpdns.org/Smart.php?id=Astrobein1
Astro Beinsports 2,https://smart.pendy.dpdns.org/Smart.php?id=Astrobein2
Astro Beinsports 3,https://smart.pendy.dpdns.org/Smart.php?id=Astrobein3
电影频特,#genre#
Cinemax,https://smart.pendy.dpdns.org/Smart.php?id=Cinemax
Animax,https://smart.pendy.dpdns.org/Smart.php?id=Animax
Star Movies HD,https://smart.pendy.dpdns.org/Smart.php?id=starmovies_raj
HBO Family,https://smart.pendy.dpdns.org/Smart.php?id=Hbofamily
Warner TV,https://smart.pendy.dpdns.org/Smart.php?id=WarnerTV
SCM,https://smart.pendy.dpdns.org/Smart.php?id=Weishimovie
Dreamworks,https://smart.pendy.dpdns.org/Smart.php?id=Dreamworks
Thrill,https://smart.pendy.dpdns.org/Smart.php?id=Thrill
One,https://smart.pendy.dpdns.org/Smart.php?id=One
tvN Movie,https://smart.pendy.dpdns.org/Smart.php?id=Tvnmovie
Celestial Classic,https://smart.pendy.dpdns.org/Smart.php?id=Celestial2
Celestial Movies HD,https://smart.pendy.dpdns.org/Smart.php?id=Celestialindo
Axn HD,https://smart.pendy.dpdns.org/Smart.php?id=Axn
Paramount Network,https://smart.pendy.dpdns.org/Smart.php?id=Paramountnetwork
Astrol Kplus,https://smart.pendy.dpdns.org/Smart.php?id=Kplus
Rock Actions,https://smart.pendy.dpdns.org/Smart.php?id=Rockaction
Rock Entertainment,https://smart.pendy.dpdns.org/Smart.php?id=Rockentertain
纪录频特,#genre#
Natgeo_HD,https://smart.pendy.dpdns.org/Smart.php?id=natgeohd_twn
NatGeo_Wild HD,https://smart.pendy.dpdns.org/Smart.php?id=natgeowild_twn
Animal_Planet,https://smart.pendy.dpdns.org/Smart.php?id=animalplanet_twn
Discovery Asia,https://smart.pendy.dpdns.org/Smart.php?id=discoverytwn_twn
CI,https://smart.pendy.dpdns.org/Smart.php?id=ci_twn
Discovery HD,https://smart.pendy.dpdns.org/Smart.php?id=discoveryhd_twn
NatGeo HD,https://smart.pendy.dpdns.org/Smart.php?id=Natgeo
Fashion TV,https://smart.pendy.dpdns.org/Smart.php?id=fashiontv_twn
History,https://smart.pendy.dpdns.org/Smart.php?id=History
BBC Earth HD,https://smart.pendy.dpdns.org/Smart.php?id=bbcearth_twn
BBC Earth Lifestyle,https://smart.pendy.dpdns.org/Smart.php?id=bbclifestyle_twn
NatGeo Wild HD,https://smart.pendy.dpdns.org/Smart.php?id=Natgeowild
Animal Planet (Eng),https://smart.pendy.dpdns.org/Smart.php?id=AnimalPlanet
TLC,https://smart.pendy.dpdns.org/Smart.php?id=Tlc
Foodnetwork Hd,https://smart.pendy.dpdns.org/Smart.php?id=Foodnetwork
HGTV,https://smart.pendy.dpdns.org/Smart.php?id=HGTV
新闻频特,#genre#
Skynews,https://smart.pendy.dpdns.org/Smart.php?id=skynews_twn
ABC News,https://smart.pendy.dpdns.org/Smart.php?id=abcnews_glo
CBS HD,https://smart.pendy.dpdns.org/Smart.php?id=cbshd_glo
CBSN HD,https://smart.pendy.dpdns.org/Smart.php?id=cbsn_glo
France 24,https://smart.pendy.dpdns.org/Smart.php?id=france24_twn
DW (Deutsch),https://smart.pendy.dpdns.org/Smart.php?id=dw_twn
Fox News,https://smart.pendy.dpdns.org/Smart.php?id=foxnews_twn
CNN International,https://smart.pendy.dpdns.org/Smart.php?id=Cnn
CNN backup,https://smart.pendy.dpdns.org/Smart.php?id=cnn_twn
CNBC,https://smart.pendy.dpdns.org/Smart.php?id=cnbc_twn
CNA,https://smart.pendy.dpdns.org/Smart.php?id=cna
BBC World News,https://smart.pendy.dpdns.org/Smart.php?id=bbcnews_twn
BBC World News,https://smart.pendy.dpdns.org/Smart.php?id=Bbcnews
Bloomberg News,https://smart.pendy.dpdns.org/Smart.php?id=bloomberg_twn
Al-Jazeera,https://smart.pendy.dpdns.org/Smart.php?id=aljazeera_twn
儿童频特,#genre#
Baby TV Eng,https://smart.pendy.dpdns.org/Smart.php?id=Babytv
CBeebies,https://smart.pendy.dpdns.org/Smart.php?id=Cbeebies
Kids TV,https://smart.pendy.dpdns.org/Smart.php?id=KidsTV
Momo TV,https://smart.pendy.dpdns.org/Smart.php?id=momo1_twn
MiaoMi,https://smart.pendy.dpdns.org/Smart.php?id=MiaoMi
Cartoon Network,https://smart.pendy.dpdns.org/Smart.php?id=Cn
Nickelodeon,https://smart.pendy.dpdns.org/Smart.php?id=Nickelodeon
Nick Jr,https://smart.pendy.dpdns.org/Smart.php?id=Nickjr
新加频特,#genre#
Channel 5,https://smart.pendy.dpdns.org/Smart.php?id=Channel5HD
Channel 8,https://smart.pendy.dpdns.org/Smart.php?id=Channel8HD
Suria,https://smart.pendy.dpdns.org/Smart.php?id=Suria
Channel U,https://smart.pendy.dpdns.org/Smart.php?id=ChannelU
Vasantham,https://smart.pendy.dpdns.org/Smart.php?id=Vasantham
MeWatch Ch 5,https://smart.pendy.dpdns.org/Smart.php?id=Mewatch_ch5
MeWatch Ch 8,https://smart.pendy.dpdns.org/Smart.php?id=Mewatch_ch8
MeWatch Ch U,https://smart.pendy.dpdns.org/Smart.php?id=Mewatch_chU
MeWatch Suria,https://smart.pendy.dpdns.org/Smart.php?id=Mewatch_Suria
MeWatch Vasantham,https://smart.pendy.dpdns.org/Smart.php?id=Mewatch_Vasantham
MeWatch CNA,https://smart.pendy.dpdns.org/Smart.php?id=Mewatch_cna
马来频特,#genre#
TV1,https://smart.pendy.dpdns.org/Smart.php?id=TV1
TV1 backup,https://smart.pendy.dpdns.org/Smart.php?id=TV1_backup
TV2,https://smart.pendy.dpdns.org/Smart.php?id=TV2
TV3,https://smart.pendy.dpdns.org/Smart.php?id=TV3
TV3 SD,https://smart.pendy.dpdns.org/Smart.php?id=TV3_mega
NTV7,https://smart.pendy.dpdns.org/Smart.php?id=NTV7
TV8,https://smart.pendy.dpdns.org/Smart.php?id=TV8
TV9,https://smart.pendy.dpdns.org/Smart.php?id=TV9
Ria,https://smart.pendy.dpdns.org/Smart.php?id=Ria-0
Ria-3,https://smart.pendy.dpdns.org/Smart.php?id=Ria_backup
Al-Hijrah,https://smart.pendy.dpdns.org/Smart.php?id=Alhijrah
Al-Hijrah backup,https://smart.pendy.dpdns.org/Smart.php?id=Alhijrah_backup
Awani,https://smart.pendy.dpdns.org/Smart.php?id=Awani
Bernama,https://smart.pendy.dpdns.org/Smart.php?id=Bernama
Prima,https://smart.pendy.dpdns.org/Smart.php?id=Prima-0
Prima backup,https://smart.pendy.dpdns.org/Smart.php?id=AAprima1
Ceria,https://smart.pendy.dpdns.org/Smart.php?id=Ceria
Astro MTV,https://smart.pendy.dpdns.org/Smart.php?id=AstroMTV
Mecca Live HD,https://smart.pendy.dpdns.org/Smart.php?id=quran_mido
Madinah HD,https://smart.pendy.dpdns.org/Smart.php?id=sunnah_mido
Oasis,https://smart.pendy.dpdns.org/Smart.php?id=Oasis
Siar,https://smart.pendy.dpdns.org/Smart.php?id=Siar
Sensasi,https://smart.pendy.dpdns.org/Smart.php?id=Sensasi
Aura,https://smart.pendy.dpdns.org/Smart.php?id=Aura
Rania,https://smart.pendy.dpdns.org/Smart.php?id=Rania
KBS World,https://smart.pendy.dpdns.org/Smart.php?id=KBS
Boo,https://smart.pendy.dpdns.org/Smart.php?id=Boo
Awesome TV,https://smart.pendy.dpdns.org/Smart.php?id=Dsangat
Sony HD,https://smart.pendy.dpdns.org/Smart.php?id=SetOne
TvN,https://smart.pendy.dpdns.org/Smart.php?id=TVN
AEC,https://smart.pendy.dpdns.org/Smart.php?id=AEC
华丽台 HD （Wah Lai Toi）,https://smart.pendy.dpdns.org/Smart.php?id=Wlt
欢喜台 HD （Hua Hee Tai）,https://smart.pendy.dpdns.org/Smart.php?id=Huahee
Astro QJ,https://smart.pendy.dpdns.org/Smart.php?id=Quanjia
TVB Jade,https://smart.pendy.dpdns.org/Smart.php?id=Tvbjade
TVB Asia,https://smart.pendy.dpdns.org/Smart.php?id=Tvbasia
TVB Entertainment,https://smart.pendy.dpdns.org/Smart.php?id=Tvbentertainment
TVB Classic,https://smart.pendy.dpdns.org/Smart.php?id=Tvbclassic
AOD,https://smart.pendy.dpdns.org/Smart.php?id=Aodhd
爱奇艺 iQiyi,https://smart.pendy.dpdns.org/Smart.php?id=Qiyi
Goshop,https://smart.pendy.dpdns.org/Smart.php?id=Goshop
Celestial Movies HD,https://smart.pendy.dpdns.org/Smart.php?id=Celestial
Astro LOL,https://smart.pendy.dpdns.org/Smart.php?id=Astro_lol
Astro Rusi,https://smart.pendy.dpdns.org/Smart.php?id=Rusi
WION,https://smart.pendy.dpdns.org/Smart.php?id=Wion
RTM Asean,https://smart.pendy.dpdns.org/Smart.php?id=Rtmasean
印尼频特,#genre#
TVRI National,https://smart.pendy.dpdns.org/Smart.php?id=TVRI
RCTI,https://smart.pendy.dpdns.org/Smart.php?id=Rcti
Kompass TV,https://smart.pendy.dpdns.org/Smart.php?id=Kompass
Berita Satu,https://smart.pendy.dpdns.org/Smart.php?id=BeritaSatu_eko
Indosiar HD,https://smart.pendy.dpdns.org/Smart.php?id=Indosiar
AnTV,https://smart.pendy.dpdns.org/Smart.php?id=Antv
MNC TV,https://smart.pendy.dpdns.org/Smart.php?id=Mnctv
Trans 7,https://smart.pendy.dpdns.org/Smart.php?id=Trans7_eko
Transtv,https://smart.pendy.dpdns.org/Smart.php?id=Transtv
JTV,https://smart.pendy.dpdns.org/Smart.php?id=JTV_eko
Metro TV,https://smart.pendy.dpdns.org/Smart.php?id=metrotv_eko
SCTV,https://smart.pendy.dpdns.org/Smart.php?id=SCTV
Tvone,https://smart.pendy.dpdns.org/Smart.php?id=Tvone
TVMU,https://smart.pendy.dpdns.org/Smart.php?id=TVMU_eko
GTV,https://smart.pendy.dpdns.org/Smart.php?id=Gtv
RTV,https://smart.pendy.dpdns.org/Smart.php?id=Rtv
Jak TV,https://smart.pendy.dpdns.org/Smart.php?id=JakTV
iNews TV,https://smart.pendy.dpdns.org/Smart.php?id=Inewstv
Daai TV,https://smart.pendy.dpdns.org/Smart.php?id=DaaiTV
Net TV,https://smart.pendy.dpdns.org/Smart.php?id=NetTV
EWTN,https://smart.pendy.dpdns.org/Smart.php?id=Ewtn
Tawaf TV,https://smart.pendy.dpdns.org/Smart.php?id=TawafTV
Vision Prime,https://smart.pendy.dpdns.org/Smart.php?id=VisionPrime
Muslim TV,https://smart.pendy.dpdns.org/Smart.php?id=MuslimTV
Music TV,https://smart.pendy.dpdns.org/Smart.php?id=MusicTV
Lifestyle&amp;Fashion,https://smart.pendy.dpdns.org/Smart.php?id=Lifestyle
印度频特,#genre#
Sun TV HD,https://smart.pendy.dpdns.org/Smart.php?id=Suntv
Colors Tamil,https://smart.pendy.dpdns.org/Smart.php?id=Colorstam
Sun Music,https://smart.pendy.dpdns.org/Smart.php?id=Sunmusic
Astro Sunlife,https://smart.pendy.dpdns.org/Smart.php?id=Sunlife
Astro Vaanavil,https://smart.pendy.dpdns.org/Smart.php?id=Vaanavil
Zee Tamil,https://smart.pendy.dpdns.org/Smart.php?id=Zeetamil
Zee Business,https://smart.pendy.dpdns.org/Smart.php?id=Zeebusiness
News 18 Tamil,https://smart.pendy.dpdns.org/Smart.php?id=news18tamil_raj
Makkal TV,https://smart.pendy.dpdns.org/Smart.php?id=Makkaltv
Zee Action,https://smart.pendy.dpdns.org/Smart.php?id=Zeeaction
Astro KTV,https://smart.pendy.dpdns.org/Smart.php?id=Astroktv
Zee TV HD,https://smart.pendy.dpdns.org/Smart.php?id=Zeetvhd
惊艳极限高限,http://15.204.105.50:25461/G2s9zK2n9m/ezvrFwxGfA/85
惊艳极限高限,http://15.204.105.50:25461/G2s9zK2n9m/ezvrFwxGfA/87
潘多拉限高限,http://15.204.105.50:25461/G2s9zK2n9m/ezvrFwxGfA/86
松视壹限标限,http://15.204.105.50:25461/G2s9zK2n9m/ezvrFwxGfA/88 
松视贰限高限,http://15.204.105.50:25461/G2s9zK2n9m/ezvrFwxGfA/89
松视叁限高限,http://15.204.105.50:25461/G2s9zK2n9m/ezvrFwxGfA/90 
PIGOO限标限,https://v2.catcast.tv/content/40381/index.m3u8
Zee Cinema HD,https://smart.pendy.dpdns.org/Smart.php?id=Zeecinemahd
Color HD,https://smart.pendy.dpdns.org/Smart.php?id=Colorhd
Starplus HD,https://smart.pendy.dpdns.org/Smart.php?id=Starplushd
Picture HD,https://smart.pendy.dpdns.org/Smart.php?id=Npicture
Zee News,https://smart.pendy.dpdns.org/Smart.php?id=Zeenews
Asianet,https://smart.pendy.dpdns.org/Smart.php?id=asianet_raj
Discovery World Tamil,https://smart.pendy.dpdns.org/Smart.php?id=discoveryworldtam_raj
History Tamil,https://smart.pendy.dpdns.org/Smart.php?id=historytam_raj
NatGeo Tamil,https://smart.pendy.dpdns.org/Smart.php?id=natgeotamil_raj
Natgeo Wild Tamil,https://smart.pendy.dpdns.org/Smart.php?id=natgeowildtamil_raj
Discovery Kids Tamil,https://smart.pendy.dpdns.org/Smart.php?id=discoverykidtamil_raj
Starmaa HD,https://smart.pendy.dpdns.org/Smart.php?id=starmaa_raj
Starmaa Movies HD,https://smart.pendy.dpdns.org/Smart.php?id=starmaamovies_raj
Bollyone,https://smart.pendy.dpdns.org/Smart.php?id=Bollyone
Vijay Super,https://smart.pendy.dpdns.org/Smart.php?id=vijaysuper_raj
Vellithirai,https://smart.pendy.dpdns.org/Smart.php?id=Vellithirai
泰国频特,#genre#
Channel 3 Thailand,https://smart.pendy.dpdns.org/Smart.php?id=ch3_pat
Channel 5 Thailand,https://smart.pendy.dpdns.org/Smart.php?id=ch5_pat
Channel 7 Thailand,https://smart.pendy.dpdns.org/Smart.php?id=ch7_pat
PPTV Thailand1,https://smart.pendy.dpdns.org/Smart.php?id=pptv_pat
Amarin,https://smart.pendy.dpdns.org/Smart.php?id=amarin_pat
Ch 8,https://smart.pendy.dpdns.org/Smart.php?id=ch8_pat
GmmOne,https://smart.pendy.dpdns.org/Smart.php?id=gmmone_pat
Thairath,https://smart.pendy.dpdns.org/Smart.php?id=thairath_pat
tpbs,https://smart.pendy.dpdns.org/Smart.php?id=tpbs_pat
Workpoint,https://smart.pendy.dpdns.org/Smart.php?id=workpoint_pat
Gmm Channel,https://smart.pendy.dpdns.org/Smart.php?id=gmmchannel_pat
Nation,https://smart.pendy.dpdns.org/Smart.php?id=nation_pat
Tnn24,https://smart.pendy.dpdns.org/Smart.php?id=tnn24_pat
Nbt,https://smart.pendy.dpdns.org/Smart.php?id=nbt_pat
TPTV,https://smart.pendy.dpdns.org/Smart.php?id=tptv_pat
英国频特,#genre#
BBC 1,https://smart.pendy.dpdns.org/Smart.php?id=bbc1_antik
BBC 2,https://smart.pendy.dpdns.org/Smart.php?id=bbc2_antik
Pick TV,https://smart.pendy.dpdns.org/Smart.php?id=picktv_antik
itv 1,https://smart.pendy.dpdns.org/Smart.php?id=itv1_antik
